id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
16831,PLUMERO,"LA PAZ",,5260,,
16910,POCITOS,TINOGASTA,,5340,,
11065,POLCOS,"VALLE VIEJO","VALLE VIEJO",4707,-28.4333816,-65.7202973
10880,POMAN,POMAN,POMAN,5315,-28.3833675,-66.2243576
10678,POMANCILLO,"FRAY MAMERTO ESQUIU",,4711,-28.3019390,-65.7274399
11066,PORTEZUELO,"VALLE VIEJO",,4716,-28.4691680,-65.6350590
10785,"PORTILLO CHICO","LA PAZ",,5261,-29.3266220,-65.3970566
16853,POSTA,PACLIN,,4718,,
16788,POTRERITO,BELEN,,4750,,
10427,POTRERO,ANCASTI,,4701,,
10786,POZANCONES,"LA PAZ",,5260,-28.8613900,-64.8304600
10555,"POZO DE PIEDRA",BELEN,"POZO DE PIEDRA",4751,-27.5661680,-67.1404693
10847,"POZO DEL ALGARROBO",PACLIN,,4723,,
10848,"POZO DEL CAMPO",PACLIN,,4723,,
11067,"POZO DEL MISTOL","VALLE VIEJO","VALLE VIEJO",4705,-28.4689790,-65.7195047
10654,"POZO GRANDE","EL ALTO",,4234,,
10787,"POZOS CAVADOS","LA PAZ",,5266,,
16804,POZUELOS,BELEN,,4750,,
16832,"PTO ESPINAL","LA PAZ",,5260,,
10655,PUEBLITO,"EL ALTO",,4235,,
27735,"PUERTA DE CORRAL QUEMADO",BELEN,"PUERTA DE CORRAL QUEMADO",4751,-27.2142920,-66.9263180
10970,"PUERTA GRANDE","SANTA ROSA",,4723,-27.9846807,-65.4200518
16858,"PUERTO BLANCO",BELEN,,4750,,
16790,"PUERTO CHIPI",BELEN,,4750,,
16791,"PUERTO DE LA PAMPA",BELEN,,4750,,
16789,"PUERTO POTRERO",BELEN,,4750,,
10788,"PUESTO DE FADEL O DE LOBO","LA PAZ",,5260,,
10971,"PUESTO DE LA VIUDA","SANTA ROSA",,4237,,
10789,"PUESTO DE LOS MORALES","LA PAZ",,4231,,
10790,"PUESTO DE VERA","LA PAZ",,5265,,
10972,"PUESTO DEL MEDIO","SANTA ROSA",,4723,-28.1043254,-65.2373676
10656,"PUESTO LOS GOMEZ","EL ALTO",,4235,,
10791,"PUESTO SABATTE","LA PAZ",,5261,,
27654,"PUNTA DE AGUA",TINOGASTA,,5345,,
10928,"PUNTA DE BALASTO","SANTA MARIA","SAN JOSE",4139,-26.9300944,-66.1487294
16833,"PUNTA DEL POZO","LA PAZ",,5260,,
10973,QUEBRACHAL,"SANTA ROSA",,4723,,
10428,QUEBRACHO,ANCASTI,,4701,,
10974,"QUEBRACHOS BLANCOS","SANTA ROSA",,4723,,
16911,"QUEBRADA HONDA",TINOGASTA,,5340,,
16912,QUEMADITA,TINOGASTA,,5340,,
16913,QUEMADO,TINOGASTA,,5340,,
10975,QUIMILPA,"SANTA ROSA",,4723,,
16914,QUIQUERO,TINOGASTA,,5340,,
10792,QUIROS,"LA PAZ",ICAÑO,5266,-28.7883056,-65.1007302
16915,QUSTO,TINOGASTA,,5340,,
10849,"RAFAEL CASTILLO",PACLIN,,4716,,
10793,RAMBLONES,"LA PAZ",,5261,-29.1582845,-65.3749455
10794,RECREO,"LA PAZ",RECREO,5260,-29.2834225,-65.0547409
10976,RETIRO,"SANTA ROSA",,5317,,
10881,"RETIRO DE COLANA",POMAN,,5317,-28.3517170,-66.1438141
10882,RINCON,POMAN,,5317,-28.2022631,-66.1487991
16792,"RINCON GRANDE",BELEN,,4750,,
16916,"RIO ABAJO",TINOGASTA,,5340,,
10795,"RIO CHICO","LA PAZ",,5265,-28.9440160,-65.3511824
11042,"RIO COLORADO",TINOGASTA,,5331,-28.2834187,-67.3753052
10657,"RIO DE AVILA","EL ALTO",,4235,-28.4307356,-65.3944705
10796,"RIO DE BAZANES","LA PAZ",,5261,,
10797,"RIO DE DON DIEGO","LA PAZ",,5261,,
10798,"RIO DE LA DORADA","LA PAZ",,5261,-29.2889080,-65.4870253
10658,"RIO DE LA PLATA","EL ALTO",,4235,,
16917,"RIO DE LOS INDIOS",TINOGASTA,,5340,,
10609,"RIO DEL TALA",CAPITAL,,4700,,
11043,"RIO GRANDE",TINOGASTA,,5341,-27.2271313,-67.3787472
10429,"RIO LOS MOLINOS",ANCASTI,,4701,,
16918,RODEO,TINOGASTA,,5340,,
10556,"RODEO GERVAN",BELEN,,4751,-26.9720804,-66.8368624
10482,"RODEO GRANDE",ANDALGALA,,4740,,
10883,"ROSARIO DE COLANA",POMAN,,5317,-28.3587513,-66.1445389
16769,"ROSARIO DEL SUMALAO","ANTOFAGASTA DE LA SIERRA",,4705,,
11068,"ROSARIO DEL SUMALAO","VALLE VIEJO",,4707,,
16793,RUMIMONION,BELEN,,4750,,
11044,SALADO,TINOGASTA,TINOGASTA,5331,-28.3120206,-67.2508793
27946,"SALAR DEL HOMBRE MUERTO","ANTOFAGASTA DE LA SIERRA","ANTOFAGASTA DE LA SIERRA",4705,,
10977,SALAUCA,"SANTA ROSA",,4723,-28.1786022,-65.2691345
10850,SALCEDO,PACLIN,,4716,,
10430,"SAN ANTONIO",ANCASTI,,4701,,
10680,"SAN ANTONIO","FRAY MAMERTO ESQUIU","FRAY MAMERTO ESQUIU",4707,-28.4237767,-65.7062134
16794,"SAN ANTONIO",BELEN,,4750,-27.8454952,-67.2538757
10799,"SAN ANTONIO","LA PAZ",,5264,-28.9331053,-65.0949656
10800,"SAN ANTONIO DE LA PAZ","LA PAZ",ICAÑO,5264,-28.9331053,-65.0949656
10679,"SAN ANTONIO DE P BLANCA","FRAY MAMERTO ESQUIU","FRAY MAMERTO ESQUIU",4707,,
10851,"SAN ANTONIO DE PACLIN",PACLIN,,4719,-27.9932461,-65.7149658
10929,"SAN ANTONIO DEL CAJON","SANTA MARIA",,4139,-26.4002304,-66.2568054
10801,"SAN ANTONIO VIEJO","LA PAZ",,5264,,
16795,"SAN BUENAVENTURA",BELEN,,4750,,
11045,"SAN BUENAVENTURA",TINOGASTA,,5340,,
10598,"SAN FDO DEL VALLE DE CATAMARCA",CAPITAL,"SAN F DEL VALLE DE CATAMARCA",4700,-28.4846582,-65.7867893
10557,"SAN FERNANDO",BELEN,"SAN FERNANDO",4751,-27.3333330,-66.9166670
10802,"SAN FRANCISCO","LA PAZ",,5265,,
10589,"SAN GERONIMO",CAPAYAN,,4728,-28.8336563,-66.2471390
11069,"SAN ISIDRO","VALLE VIEJO","VALLE VIEJO",4707,-28.4592400,-65.7234573
10659,"SAN JERONIMO","EL ALTO",,4235,-28.4357891,-65.4378357
16599,"SAN JOSE","SANTA MARIA","SAN JOSE",4139,-26.7891312,-66.0695953
10431,"SAN JOSE",ANCASTI,,4701,-28.6840700,-65.4770900
10803,"SAN JOSE","LA PAZ",RECREO,5319,-29.2467041,-65.2171021
11046,"SAN JOSE",TINOGASTA,TINOGASTA,5341,-27.9897450,-67.5956520
16869,"SAN JOSE BANDA","SANTA MARIA","SAN JOSE",4139,-26.8101196,-66.0595221
10677,"SAN JOSE DE PIEDRA BLANCA","FRAY MAMERTO ESQUIU","FRAY MAMERTO ESQUIU",4709,-28.3887321,-65.7062701
10930,"SAN JOSE NORTE","SANTA MARIA",,4139,-26.7745985,-66.0362577
10590,"SAN LORENZO",CAPAYAN,,4724,,
10804,"SAN LORENZO","LA PAZ",,5261,-29.6801939,-65.4559102
10978,"SAN LUIS","SANTA ROSA",,4723,,
10805,"SAN MANUEL","LA PAZ",,5264,,
10432,"SAN MARTIN",ANCASTI,,4234,,
10591,"SAN MARTIN",CAPAYAN,CAPAYAN,5263,-29.2514238,-65.7966972
10806,"SAN MIGUEL","LA PAZ",,5261,-29.4584308,-65.2974896
10884,"SAN MIGUEL",POMAN,,5321,-28.1297413,-66.2019565
10807,"SAN NICOLAS","LA PAZ",,5261,-29.2862301,-65.2361832
10592,"SAN PABLO",CAPAYAN,HUILLAPIMA,4726,-28.7185212,-66.0406032
27736,"SAN PEDRO","SANTA ROSA",,4723,-27.9608486,-65.1680077
10593,"SAN PEDRO CAPAYAN",CAPAYAN,CAPAYAN,4726,,
10808,"SAN RAFAEL","LA PAZ",,5260,-29.1869340,-65.3466616
16848,"SAN ROQUE","LA PAZ",,5260,,
10660,"SAN VICENTE","EL ALTO",,4235,,
16834,SANCHO,"LA PAZ",,5260,,
10852,"SANTA ANA",PACLIN,,4718,,
10853,"SANTA BARBARA",PACLIN,,4718,-28.1103859,-65.6828232
11070,"SANTA CRUZ","VALLE VIEJO",,4705,-28.4928947,-65.6744466
11047,"SANTA CRUZ",TINOGASTA,,5331,-28.2830868,-67.1999054
10433,"SANTA GERTRUDIS",ANCASTI,,4701,,
10809,"SANTA LUCIA","LA PAZ",,5260,-29.1176815,-65.1705704
10931,"SANTA MARIA","SANTA MARIA","SANTA MARIA",4139,-26.6939812,-66.0474701
11071,"SANTA ROSA","VALLE VIEJO","VALLE VIEJO",4707,-28.4426704,-65.7040865
11048,"SANTA ROSA",TINOGASTA,TINOGASTA,5343,-28.0379314,-67.6024475
10810,"SANTO DOMINGO","LA PAZ",,5260,-29.2436735,-65.4824838
11049,"SANTO TOMAS",TINOGASTA,,5341,,
16876,"SANTOS LUGARES","SANTA ROSA",,4723,,
16809,SAUCE,CAPITAL,,4700,,
10434,"SAUCE DE LOS CEJAS",ANCASTI,,5265,,
10661,"SAUCE HUACHO","EL ALTO",,4235,-28.2974814,-65.4346318
10435,"SAUCE HUACHO",ANCASTI,,4701,,
10854,"SAUCE MAYO",PACLIN,,4722,,
10885,SAUJIL,POMAN,SAUJIL,5321,-28.1735210,-66.2120895
11050,"SAUJIL DE TINOGASTA",TINOGASTA,,5341,,
16934,SEBILA,"VALLE VIEJO",,4707,,
16860,SEBILA,CAPAYAN,,4728,,
16807,SEBILA,BELEN,,4750,,
16796,SHINCAL,BELEN,,4750,,
10811,SICHA,"LA PAZ",,5265,,
10682,"SIERRA BRAVA","FRAY MAMERTO ESQUIU",,4711,,
10886,SIJAN,POMAN,,5319,-28.2623559,-66.2209299
10350,SINGUIL,AMBATO,"LOS VARELA",4711,-27.8142169,-65.8670660
10594,SISIGUASI,CAPAYAN,HUILLAPIMA,4724,,
10662,SOLEDAD,"EL ALTO",,4701,,
10663,SUCUMA,"EL ALTO",,4235,,
11072,SUMALAO,"VALLE VIEJO","VALLE VIEJO",4705,-28.4668217,-65.7298660
10855,SUMAMPA,PACLIN,,4722,-28.0772343,-65.5840302
16919,SUNCHO,TINOGASTA,,5340,,
10856,SUPERI,PACLIN,,4718,,
10664,SURUIPIANA,"EL ALTO",,4235,,
16770,TACAHUASI,"ANTOFAGASTA DE LA SIERRA",,4705,,
10436,TACANA,ANCASTI,,4701,-28.6402500,-65.5797800
10437,"TACO DE ABAJO",ANCASTI,,4701,,
10812,TACOPAMPA,"LA PAZ",,5261,,
16835,TAJAMARES,"LA PAZ",,5260,,
16935,TALA,"VALLE VIEJO",,4707,,
16920,"TALA ZAPATA",TINOGASTA,,5340,,
10857,TALAGUADA,PACLIN,,4718,,
10558,TALAMAYO,BELEN,,4750,-27.5603867,-66.8494339
16921,TALAR,TINOGASTA,,5265,,
10666,TALEGA,"EL ALTO",,4235,,
16922,TALITA,TINOGASTA,,5340,,
16923,TAMBERIA,TINOGASTA,,5340,,
16924,TAMBU,TINOGASTA,,5340,,
10667,TAPSO,"EL ALTO",TAPSO,4234,-28.4159040,-65.1086410
11051,TATON,TINOGASTA,FIAMBALA,5341,-27.3246880,-67.5118179
10595,TELARITOS,CAPAYAN,,5263,-29.4771928,-65.6524420
10858,"TIERRA VERDE",PACLIN,,4719,-27.8958111,-65.7154236
16836,TINAJERA,"LA PAZ",,5260,,
11052,TINOGASTA,TINOGASTA,TINOGASTA,5340,-28.0618935,-67.5644455
10668,TINTIGASTA,"EL ALTO",,4235,-28.3698569,-65.4457565
16936,TIORCO,"VALLE VIEJO",,4707,,
16771,"TORO MUERTO","ANTOFAGASTA DE LA SIERRA",,4705,,
10932,TOROYACO,"SANTA MARIA","SANTA MARIA",4139,,
16925,TOTORA,TINOGASTA,,5340,,
10438,TOTORAL,ANCASTI,,4701,,
10933,TOTORILLA,"SANTA MARIA",,4139,,
10596,TRAMPASACHA,CAPAYAN,,4728,-28.8417870,-66.2985492
11073,"TRES PUENTES","VALLE VIEJO",,4707,,
16926,TROYA,TINOGASTA,,5340,,
10813,TULA,"LA PAZ",,5264,,
10887,TUSCUMAYO,POMAN,,5315,,
16927,VALLECITO,TINOGASTA,,5340,,
16928,VEGA,TINOGASTA,,5340,,
16772,"VEGA CURUTU","ANTOFAGASTA DE LA SIERRA",,4705,,
16773,"VEGA TAMBERIA","ANTOFAGASTA DE LA SIERRA",,4705,,
10560,"VICUÑA PAMPA",BELEN,,4751,,
10669,VILISMAN,"EL ALTO",,4235,-28.5021133,-65.4385490
10859,"VILLA COLLANTES",PACLIN,,4719,-27.9684200,-65.7228800
10483,"VILLA CORONEL ARROYO",ANDALGALA,,4741,,
10611,"VILLA CUBAS",CAPITAL,,4700,,
11074,"VILLA DOLORES","VALLE VIEJO","VALLE VIEJO",4707,-28.4413376,-65.7109451
10683,"VILLA LAS PIRQUITAS","FRAY MAMERTO ESQUIU","FRAY MAMERTO ESQUIU",4713,-28.2817774,-65.7300853
11075,"VILLA MACEDO","VALLE VIEJO",,4707,,
16837,"VILLA OFELIA","LA PAZ",,5260,,
10612,"VILLA PARQUE CHACABUCO",CAPITAL,,4700,,
10351,"VILLA QUINTIN AHUMADA",AMBATO,,4715,,
11053,"VILLA SAN ROQUE",TINOGASTA,TINOGASTA,5343,-28.0201136,-67.6050591
11054,"VILLA SELEME",TINOGASTA,,5331,,
16838,"VILLA SOTOMAYOR","LA PAZ",,5260,,
10559,"VILLA VIL",BELEN,"VILLA VIL",4751,-27.1018353,-66.8294678
11055,"VIÑA DEL CERRO",TINOGASTA,,5333,,
16929,VINQUIS,TINOGASTA,,5340,-28.1150913,-67.2102356
16797,VISCOTE,BELEN,,4750,,
16930,YACOCHUYO,TINOGASTA,,5340,,
16870,YAPES,"SANTA MARIA",,4139,-26.8289863,-66.0179167
16849,YAPES,"LA PAZ",,5260,,
10979,YAQUICHO,"SANTA ROSA",,4723,,
10439,"YERBA BUENA",ANCASTI,,5265,-29.0057466,-65.4635095
10860,YOCAN,PACLIN,,4716,,
16937,ZANJA,"VALLE VIEJO",,4707,,
16798,ZARCITO,BELEN,,4750,-26.9862728,-66.9708023
16799,ZARZA,BELEN,,4750,,
