id_localidad,nombre,partido,municipio,cp,latitud,longitud
8013,"PUENTE PICUN LEUFU","CATAN LIL","VILLA PUENTE PICUN LEUFU",8340,-39.1966970,-70.1712200
7855,"PUERTO ANCHORENA","LOS LAGOS",,8400,-40.9710028,-71.5236520
7856,"PUERTO MANZANO","LOS LAGOS",,8407,,
7919,"PUESTO HERNANDEZ BATERIAS",PEHUENCHES,,8319,,
7646,"PUNTA DE SIERRA",AÑELO,,8305,,
7978,"QUEBRADA HONDA",PICUNCHES,,8347,,
7708,"QUEMPU LEUFU","CHOS MALAL",,8353,,
27724,QUEMQUEMTREU,LACAR,,8375,-40.2323074,-70.8155212
7810,QUENTRENQUEN,LACAR,,8373,,
7786,"QUILA QUEHUE",HUILICHES,,8371,,
7811,"QUILA QUINA",LACAR,,8370,-40.1746826,-71.4446487
7635,QUILCA,ALUMINE,,8345,-39.0153652,-70.8725231
7979,"QUILI MALAL",PICUNCHES,"QUILI MALAL",8351,-38.3213180,-69.8143690
7636,QUILLEN,ALUMINE,,8341,-39.3754616,-71.0628128
7787,QUILQUIHUE,HUILICHES,"AREA SIN GOBIERNO",8371,-40.0704000,-71.3026000
20350,QUININELIU,"CATAN LIL",,8341,,
7812,QUINQUIMITREO,LACAR,,8373,,
7835,QUINTUCO,LONCOPUE,,8351,-38.1708905,-70.3173255
20110,"QUITA QUINA",LACAR,,8370,,
7637,RAHUE,ALUMINE,,8341,-39.3749161,-70.9027557
7980,RAMICHAL,PICUNCHES,,8347,,
27632,"RAMON M CASTRO",ZAPALA,"RAMON M CASTRO",8340,-38.8655010,-69.7502650
7904,RANQUELES,ÑORQUIN,,8349,,
19819,"RANQUIL VEGA",PEHUENCHES,"BUTA RANQUIL",8353,-37.0696683,-69.7746170
7905,RANQUILCO,ÑORQUIN,,8349,-37.5501099,-70.8233490
7906,RANQUILON,ÑORQUIN,,8349,-37.7833330,-70.5166670
7887,REÑILEO,MINAS,,8353,,
19854,RICHOIQUE,ÑORQUIN,,8349,,
20019,"RINCON CHICO","LOS LAGOS",,8401,,
7761,"RINCON DE EMILIO",CONFLUENCIA,,8300,,
7920,"RINCON DE LOS SAUCES",PEHUENCHES,"RINCON DE LOS SAUCES",8319,-37.3881569,-68.9235229
7857,"RINCON GRANDE","LOS LAGOS",,8401,,
7981,"RIO AGRIO",PICUNCHES,,8351,,
7921,"RIO BARRANCAS",PEHUENCHES,,8353,,
7638,"RUCA CHOROY ARRIBA",ALUMINE,,8345,,
7639,SAINUCO,ALUMINE,,8345,,
7982,SALQUICO,PICUNCHES,,8347,,
7728,"SAN BERNARDO","COLLON CURA",,8315,,
7983,"SAN DEMETRIO",PICUNCHES,,8347,-38.5248238,-70.3376238
7922,"SAN EDUARDO",PEHUENCHES,"AREA SIN GOBIERNO",8353,-37.5378799,-70.0115585
7729,"SAN IGNACIO","COLLON CURA",,8375,-39.8896422,-70.7816951
7788,"SAN JUAN JUNIN DE LOS ANDES",HUILICHES,,8371,,
7640,"SAN JUAN RAHUE",ALUMINE,,8341,,
7813,"SAN MARTIN DE LOS ANDES",LACAR,"SAN MARTIN DE LOS ANDES",8370,-40.1550407,-71.3533020
7647,"SAN PATRICIO DEL CHAÑAR",AÑELO,"SAN PATRICIO DEL CHAÑAR",8305,-38.6245537,-68.2993546
7730,SAÑICO,"COLLON CURA",,8315,,
7731,"SANTA ISABEL","COLLON CURA",,8315,,
7836,"SANTA ISABEL",LONCOPUE,,8349,,
7669,"SANTA ISABEL","CATAN LIL",,8375,,
20025,"SANTA MARIA","LOS LAGOS",,8401,-40.9270477,-71.4203568
8014,"SANTO DOMINGO",ZAPALA,,8340,-38.9049968,-69.7862095
7732,"SANTO TOMAS","COLLON CURA","SANTO TOMAS",8315,-39.8218010,-70.1028880
27898,"SAUZAL BONITO",CONFLUENCIA,"SAUZAL BONITO",8319,-38.5895139,-69.0704500
7763,SENILLOSA,CONFLUENCIA,SENILLOSA,8316,-39.0134544,-68.4268494
8015,"TAQUI NILEU",ZAPALA,,8340,,
7907,TAQUIMILAN,ÑORQUIN,TAQUIMILAN,8351,-37.5170144,-70.2484091
7908,"TAQUIMILLAN ABAJO",ÑORQUIN,,8353,,
7888,"TIERRAS BLANCAS",MINAS,"LOS MICHES",8353,-37.1908156,-70.7456136
7709,TIHUE,"CHOS MALAL",,8353,,
7814,TIPILIUKE,LACAR,,8373,,
7837,TRAHUNCURA,LONCOPUE,CHORRIACA,8351,-37.9958054,-70.2383458
7909,TRALAITUE,ÑORQUIN,,8349,,
7648,TRATAYEN,AÑELO,,8305,,
7910,"TRES CHORROS",ÑORQUIN,,8353,-37.4983355,-70.3808604
7789,"TRES PICOS",HUILICHES,,8371,,
8016,"TRES PIEDRAS",ZAPALA,,8340,,
7710,"TRICAO MALAL","CHOS MALAL","TRICAO MALAL",8353,-37.0443362,-70.3229023
7791,TRILI,PEHUENCHES,,8353,,
7790,TROMEN,HUILICHES,,8371,,
7815,TROMPUL,LACAR,,8370,-40.1269875,-71.3996658
7984,"VACA MUERTA",PICUNCHES,,8351,,
7889,VARVARCO,MINAS,"VARVARCO INVERNADA VIEJA",8353,-36.8556976,-70.6678543
7678,"VILLA CURI LEUVU","CHOS MALAL","VILLA CURI LEUVU",8353,-37.1337370,-70.3969230
7764,"VILLA EL CHOCON",CONFLUENCIA,"VILLA EL CHOCON",8311,-39.2624303,-68.7506555
7858,"VILLA LA ANGOSTURA","LOS LAGOS","VILLA LA ANGOSTURA",8407,-40.7643198,-71.6414885
7809,"VILLA LAGO MELIQUINA",LACAR,"VILLA LAGO MELIQUINA",8370,-40.3816876,-71.2616153
7641,"VILLA PEHUENIA",ALUMINE,"VILLA PEHUENIA",8345,-38.8838570,-71.1721340
7816,"VILLA RAUR",LACAR,,8370,,
27726,"VILLA RINCON CHICO","COLLON CURA",,8315,-40.1311578,-70.0670635
7859,"VILLA TRAFUL","LOS LAGOS","VILLA TRAFUL",8403,-40.6618423,-71.3962631
7911,"VILU MALLIN",ÑORQUIN,,8349,,
7766,"VISTA ALEGRE NORTE",CONFLUENCIA,"VISTA ALEGRE",8309,-38.7340660,-68.1714401
7767,"VISTA ALEGRE SUR",CONFLUENCIA,"VISTA ALEGRE",8309,-38.7715797,-68.1364365
7734,"ZAINA YEGUA","COLLON CURA",,8315,-40.2039049,-70.1439605
8017,ZAPALA,ZAPALA,ZAPALA,8340,-38.8979034,-70.0633087
7670,"ZINGONE Y CIA M","CATAN LIL",,8375,,
7671,ZULEMITA,"CATAN LIL",,8375,,
